Unnamed: 0,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH2,Valores CH2,Tiempo CH2,Voltaje CH2
877,,,-5.730000000000001e-05,8400.0,,,-5.730000000000001e-05,-0.08
878,,,-5.720000000000001e-05,8400.0,,,-5.720000000000001e-05,-0.12
879,,,-5.7100000000000006e-05,8400.0,,,-5.7100000000000006e-05,-0.08
880,,,-5.7e-05,8400.0,,,-5.7e-05,-0.1
881,,,-5.69e-05,8400.0,,,-5.69e-05,-0.1
882,,,-5.68e-05,8200.0,,,-5.68e-05,-0.12
883,,,-5.670000000000001e-05,8400.0,,,-5.670000000000001e-05,-0.08
884,,,-5.660000000000001e-05,8200.0,,,-5.660000000000001e-05,-0.1
885,,,-5.650000000000001e-05,8200.0,,,-5.650000000000001e-05,-0.1
886,,,-5.64e-05,8200.0,,,-5.64e-05,-0.1
887,,,-5.63e-05,8200.0,,,-5.63e-05,-0.1
888,,,-5.620000000000001e-05,8200.0,,,-5.620000000000001e-05,-0.12
889,,,-5.610000000000001e-05,8000.0,,,-5.610000000000001e-05,-0.14
890,,,-5.6000000000000006e-05,8000.0,,,-5.6000000000000006e-05,-0.1
891,,,-5.59e-05,8000.0,,,-5.59e-05,-0.1
892,,,-5.58e-05,8000.0,,,-5.58e-05,-0.1
893,,,-5.57e-05,7800.0,,,-5.57e-05,-0.12
894,,,-5.560000000000001e-05,7800.0,,,-5.560000000000001e-05,-0.12
895,,,-5.550000000000001e-05,7800.0,,,-5.550000000000001e-05,-0.1
896,,,-5.5400000000000005e-05,7800.0,,,-5.5400000000000005e-05,-0.12
897,,,-5.53e-05,7800.0,,,-5.53e-05,-0.1
898,,,-5.52e-05,7800.0,,,-5.52e-05,-0.14
899,,,-5.510000000000001e-05,7800.0,,,-5.510000000000001e-05,-0.1
900,,,-5.500000000000001e-05,7800.0,,,-5.500000000000001e-05,-0.12
901,,,-5.4900000000000006e-05,7800.0,,,-5.4900000000000006e-05,-0.1
902,,,-5.48e-05,7600.0,,,-5.48e-05,-0.12
903,,,-5.47e-05,7400.0,,,-5.47e-05,-0.12
904,,,-5.46e-05,7800.0,,,-5.46e-05,-0.12
905,,,-5.450000000000001e-05,7600.0,,,-5.450000000000001e-05,-0.1
906,,,-5.440000000000001e-05,7800.0,,,-5.440000000000001e-05,-0.12
907,,,-5.4300000000000005e-05,7400.0,,,-5.4300000000000005e-05,-0.1
908,,,-5.42e-05,7600.0,,,-5.42e-05,-0.12
909,,,-5.41e-05,7600.0,,,-5.41e-05,-0.1
910,,,-5.400000000000001e-05,7400.0,,,-5.400000000000001e-05,-0.1
911,,,-5.390000000000001e-05,7400.0,,,-5.390000000000001e-05,-0.12
912,,,-5.380000000000001e-05,7400.0,,,-5.380000000000001e-05,-0.14
913,,,-5.37e-05,7400.0,,,-5.37e-05,-0.12
914,,,-5.36e-05,7200.0,,,-5.36e-05,-0.12
915,,,-5.35e-05,7400.0,,,-5.35e-05,-0.12
916,,,-5.340000000000001e-05,7200.0,,,-5.340000000000001e-05,-0.16
917,,,-5.330000000000001e-05,7200.0,,,-5.330000000000001e-05,-0.12
918,,,-5.3200000000000006e-05,7200.0,,,-5.3200000000000006e-05,-0.12
919,,,-5.31e-05,7000.0,,,-5.31e-05,-0.12
920,,,-5.3e-05,7200.0,,,-5.3e-05,-0.12
921,,,-5.29e-05,7000.0,,,-5.29e-05,-0.12
922,,,-5.280000000000001e-05,7000.0,,,-5.280000000000001e-05,-0.12
923,,,-5.270000000000001e-05,6800.0,,,-5.270000000000001e-05,-0.12
924,,,-5.260000000000001e-05,7000.0,,,-5.260000000000001e-05,-0.12
925,,,-5.25e-05,7000.0,,,-5.25e-05,-0.12
926,,,-5.24e-05,7000.0,,,-5.24e-05,-0.12
927,,,-5.230000000000001e-05,6800.0,,,-5.230000000000001e-05,-0.12
928,,,-5.220000000000001e-05,6800.0,,,-5.220000000000001e-05,-0.14
929,,,-5.2100000000000006e-05,7000.0,,,-5.2100000000000006e-05,-0.14
930,,,-5.2e-05,7000.0,,,-5.2e-05,-0.12
931,,,-5.19e-05,6800.0,,,-5.19e-05,-0.12
932,,,-5.18e-05,7000.0,,,-5.18e-05,-0.1
933,,,-5.170000000000001e-05,6800.0,,,-5.170000000000001e-05,-0.1
934,,,-5.160000000000001e-05,6800.0,,,-5.160000000000001e-05,-0.14
935,,,-5.1500000000000005e-05,6400.0,,,-5.1500000000000005e-05,-0.14
936,,,-5.14e-05,6600.0,,,-5.14e-05,-0.14
937,,,-5.13e-05,6400.0,,,-5.13e-05,-0.12
938,,,-5.120000000000001e-05,6400.0,,,-5.120000000000001e-05,-0.12
939,,,-5.110000000000001e-05,6400.0,,,-5.110000000000001e-05,-0.12
940,,,-5.1000000000000006e-05,6800.0,,,-5.1000000000000006e-05,-0.14
941,,,-5.09e-05,6600.0,,,-5.09e-05,-0.14
942,,,-5.08e-05,6400.0,,,-5.08e-05,-0.14
943,,,-5.07e-05,6600.0,,,-5.07e-05,-0.1
944,,,-5.060000000000001e-05,6400.0,,,-5.060000000000001e-05,-0.14
945,,,-5.050000000000001e-05,6400.0,,,-5.050000000000001e-05,-0.14
946,,,-5.0400000000000005e-05,6400.0,,,-5.0400000000000005e-05,-0.12
947,,,-5.03e-05,6200.0,,,-5.03e-05,-0.14
948,,,-5.02e-05,6200.0,,,-5.02e-05,-0.12
949,,,-5.010000000000001e-05,6400.0,,,-5.010000000000001e-05,-0.16
950,,,-5.000000000000001e-05,6400.0,,,-5.000000000000001e-05,-0.14
951,,,-4.990000000000001e-05,6000.0,,,-4.990000000000001e-05,-0.12
952,,,-4.98e-05,6000.0,,,-4.98e-05,-0.14
953,,,-4.97e-05,6200.0,,,-4.97e-05,-0.16
954,,,-4.96e-05,6000.0,,,-4.96e-05,-0.16
955,,,-4.950000000000001e-05,5800.0,,,-4.950000000000001e-05,-0.14
956,,,-4.940000000000001e-05,6000.0,,,-4.940000000000001e-05,-0.14
957,,,-4.9300000000000006e-05,6400.0,,,-4.9300000000000006e-05,-0.14
958,,,-4.92e-05,6000.0,,,-4.92e-05,-0.12
959,,,-4.91e-05,6200.0,,,-4.91e-05,-0.14
960,,,-4.9e-05,6000.0,,,-4.9e-05,-0.14
961,,,-4.890000000000001e-05,5800.0,,,-4.890000000000001e-05,-0.16
962,,,-4.880000000000001e-05,5600.0,,,-4.880000000000001e-05,-0.14
963,,,-4.8700000000000005e-05,6000.0,,,-4.8700000000000005e-05,-0.12
964,,,-4.86e-05,5800.0,,,-4.86e-05,-0.14
965,,,-4.85e-05,5800.0,,,-4.85e-05,-0.16
966,,,-4.840000000000001e-05,5600.0,,,-4.840000000000001e-05,-0.16
967,,,-4.830000000000001e-05,5600.0,,,-4.830000000000001e-05,-0.14
968,,,-4.8200000000000006e-05,5600.0,,,-4.8200000000000006e-05,-0.14
969,,,-4.81e-05,5600.0,,,-4.81e-05,-0.14
970,,,-4.8e-05,5600.0,,,-4.8e-05,-0.12
971,,,-4.79e-05,5600.0,,,-4.79e-05,-0.14
972,,,-4.780000000000001e-05,5600.0,,,-4.780000000000001e-05,-0.12
973,,,-4.770000000000001e-05,5600.0,,,-4.770000000000001e-05,-0.16
974,,,-4.7600000000000005e-05,5400.0,,,-4.7600000000000005e-05,-0.14
975,,,-4.75e-05,5400.0,,,-4.75e-05,-0.14
976,,,-4.74e-05,5600.0,,,-4.74e-05,-0.12
977,,,-4.730000000000001e-05,5400.0,,,-4.730000000000001e-05,-0.12
978,,,-4.720000000000001e-05,5600.0,,,-4.720000000000001e-05,-0.14
979,,,-4.7100000000000006e-05,5400.0,,,-4.7100000000000006e-05,-0.14
980,,,-4.7e-05,5400.0,,,-4.7e-05,-0.16
981,,,-4.69e-05,5200.0,,,-4.69e-05,-0.16
982,,,-4.68e-05,5200.0,,,-4.68e-05,-0.14
983,,,-4.670000000000001e-05,5200.0,,,-4.670000000000001e-05,-0.12
984,,,-4.660000000000001e-05,5200.0,,,-4.660000000000001e-05,-0.14
985,,,-4.6500000000000005e-05,5400.0,,,-4.6500000000000005e-05,-0.14
986,,,-4.64e-05,5000.0,,,-4.64e-05,-0.14
987,,,-4.63e-05,5200.0,,,-4.63e-05,-0.14
988,,,-4.620000000000001e-05,5200.0,,,-4.620000000000001e-05,-0.16
989,,,-4.610000000000001e-05,5200.0,,,-4.610000000000001e-05,-0.12
990,,,-4.600000000000001e-05,5200.0,,,-4.600000000000001e-05,-0.14
991,,,-4.59e-05,5000.0,,,-4.59e-05,-0.14
992,,,-4.58e-05,5000.0,,,-4.58e-05,-0.14
993,,,-4.57e-05,5200.0,,,-4.57e-05,-0.16
994,,,-4.560000000000001e-05,4800.0,,,-4.560000000000001e-05,-0.14
995,,,-4.550000000000001e-05,5000.0,,,-4.550000000000001e-05,-0.14
996,,,-4.5400000000000006e-05,5000.0,,,-4.5400000000000006e-05,-0.14
997,,,-4.53e-05,5200.0,,,-4.53e-05,-0.14
998,,,-4.52e-05,5000.0,,,-4.52e-05,-0.14
999,,,-4.510000000000001e-05,4800.0,,,-4.510000000000001e-05,-0.14
1000,,,-4.500000000000001e-05,4800.0,,,-4.500000000000001e-05,-0.16
1001,,,-4.490000000000001e-05,4800.0,,,-4.490000000000001e-05,-0.16
1002,,,-4.4800000000000005e-05,4800.0,,,-4.4800000000000005e-05,-0.16
1003,,,-4.47e-05,4800.0,,,-4.47e-05,-0.14
1004,,,-4.46e-05,4800.0,,,-4.46e-05,-0.14
1005,,,-4.450000000000001e-05,4800.0,,,-4.450000000000001e-05,-0.14
1006,,,-4.440000000000001e-05,4800.0,,,-4.440000000000001e-05,-0.14
1007,,,-4.4300000000000006e-05,4800.0,,,-4.4300000000000006e-05,-0.16
1008,,,-4.42e-05,4800.0,,,-4.42e-05,-0.14
1009,,,-4.41e-05,4600.0,,,-4.41e-05,-0.14
1010,,,-4.4e-05,4600.0,,,-4.4e-05,-0.14
1011,,,-4.390000000000001e-05,4600.0,,,-4.390000000000001e-05,-0.14
1012,,,-4.380000000000001e-05,4600.0,,,-4.380000000000001e-05,-0.14
1013,,,-4.3700000000000005e-05,4600.0,,,-4.3700000000000005e-05,-0.16
1014,,,-4.36e-05,4600.0,,,-4.36e-05,-0.14
1015,,,-4.35e-05,4600.0,,,-4.35e-05,-0.16
1016,,,-4.340000000000001e-05,4600.0,,,-4.340000000000001e-05,-0.14
1017,,,-4.330000000000001e-05,4400.0,,,-4.330000000000001e-05,-0.12
1018,,,-4.3200000000000007e-05,4600.0,,,-4.3200000000000007e-05,-0.16
1019,,,-4.31e-05,4600.0,,,-4.31e-05,-0.16
1020,,,-4.3e-05,4600.0,,,-4.3e-05,-0.16
1021,,,-4.29e-05,4400.0,,,-4.29e-05,-0.14
1022,,,-4.280000000000001e-05,4200.0,,,-4.280000000000001e-05,-0.16
1023,,,-4.270000000000001e-05,4400.0,,,-4.270000000000001e-05,-0.14
1024,,,-4.2600000000000005e-05,4400.0,,,-4.2600000000000005e-05,-0.14
1025,,,-4.25e-05,4400.0,,,-4.25e-05,-0.16
1026,,,-4.24e-05,4400.0,,,-4.24e-05,-0.14
1027,,,-4.230000000000001e-05,4400.0,,,-4.230000000000001e-05,-0.14
1028,,,-4.220000000000001e-05,4400.0,,,-4.220000000000001e-05,-0.14
1029,,,-4.210000000000001e-05,4200.0,,,-4.210000000000001e-05,-0.14
1030,,,-4.2e-05,4400.0,,,-4.2e-05,-0.14
1031,,,-4.19e-05,4200.0,,,-4.19e-05,-0.14
1032,,,-4.18e-05,4200.0,,,-4.18e-05,-0.14
1033,,,-4.170000000000001e-05,4200.0,,,-4.170000000000001e-05,-0.14
1034,,,-4.160000000000001e-05,3800.0,,,-4.160000000000001e-05,-0.16
1035,,,-4.1500000000000006e-05,4200.0,,,-4.1500000000000006e-05,-0.16
1036,,,-4.14e-05,4000.0,,,-4.14e-05,-0.12
1037,,,-4.13e-05,4200.0,,,-4.13e-05,-0.14
1038,,,-4.120000000000001e-05,4200.0,,,-4.120000000000001e-05,-0.14
1039,,,-4.110000000000001e-05,4200.0,,,-4.110000000000001e-05,-0.16
1040,,,-4.100000000000001e-05,4200.0,,,-4.100000000000001e-05,-0.18
1041,,,-4.0900000000000005e-05,4000.0,,,-4.0900000000000005e-05,-0.16
1042,,,-4.08e-05,4000.0,,,-4.08e-05,-0.16
1043,,,-4.07e-05,4000.0,,,-4.07e-05,-0.16
1044,,,-4.060000000000001e-05,4000.0,,,-4.060000000000001e-05,-0.14
1045,,,-4.050000000000001e-05,4000.0,,,-4.050000000000001e-05,-0.16
1046,,,-4.0400000000000006e-05,4000.0,,,-4.0400000000000006e-05,-0.16
1047,,,-4.03e-05,3800.0,,,-4.03e-05,-0.14
1048,,,-4.02e-05,4000.0,,,-4.02e-05,-0.16
1049,,,-4.01e-05,4000.0,,,-4.01e-05,-0.12
1050,,,-4.000000000000001e-05,3800.0,,,-4.000000000000001e-05,-0.16
1051,,,-3.990000000000001e-05,3800.0,,,-3.990000000000001e-05,-0.16
1052,,,-3.9800000000000005e-05,3600.0,,,-3.9800000000000005e-05,-0.16
1053,,,-3.97e-05,3800.0,,,-3.97e-05,-0.16
1054,,,-3.96e-05,3800.0,,,-3.96e-05,-0.18
1055,,,-3.950000000000001e-05,3600.0,,,-3.950000000000001e-05,-0.16
1056,,,-3.940000000000001e-05,3800.0,,,-3.940000000000001e-05,-0.14
1057,,,-3.9300000000000007e-05,3800.0,,,-3.9300000000000007e-05,-0.12
1058,,,-3.92e-05,3800.0,,,-3.92e-05,-0.16
1059,,,-3.91e-05,3800.0,,,-3.91e-05,-0.14
1060,,,-3.9e-05,3600.0,,,-3.9e-05,-0.14
1061,,,-3.890000000000001e-05,3800.0,,,-3.890000000000001e-05,-0.16
1062,,,-3.880000000000001e-05,3800.0,,,-3.880000000000001e-05,-0.14
1063,,,-3.8700000000000006e-05,3600.0,,,-3.8700000000000006e-05,-0.16
1064,,,-3.86e-05,3800.0,,,-3.86e-05,-0.14
1065,,,-3.85e-05,3600.0,,,-3.85e-05,-0.14
1066,,,-3.840000000000001e-05,3800.0,,,-3.840000000000001e-05,-0.12
1067,,,-3.830000000000001e-05,3600.0,,,-3.830000000000001e-05,-0.14
1068,,,-3.820000000000001e-05,3600.0,,,-3.820000000000001e-05,-0.14
1069,,,-3.810000000000001e-05,3600.0,,,-3.810000000000001e-05,-0.16
1070,,,-3.8e-05,3600.0,,,-3.8e-05,-0.14
1071,,,-3.79e-05,3600.0,,,-3.79e-05,-0.14
1072,,,-3.780000000000001e-05,3600.0,,,-3.780000000000001e-05,-0.12
1073,,,-3.770000000000001e-05,3600.0,,,-3.770000000000001e-05,-0.14
1074,,,-3.7600000000000006e-05,3400.0,,,-3.7600000000000006e-05,-0.16
1075,,,-3.75e-05,3600.0,,,-3.75e-05,-0.16
1076,,,-3.74e-05,3600.0,,,-3.74e-05,-0.12
1077,,,-3.730000000000001e-05,3400.0,,,-3.730000000000001e-05,-0.14
1078,,,-3.720000000000001e-05,3600.0,,,-3.720000000000001e-05,-0.16
1079,,,-3.710000000000001e-05,3600.0,,,-3.710000000000001e-05,-0.16
1080,,,-3.7000000000000005e-05,3600.0,,,-3.7000000000000005e-05,-0.14
1081,,,-3.69e-05,3400.0,,,-3.69e-05,-0.14
1082,,,-3.68e-05,3400.0,,,-3.68e-05,-0.18
1083,,,-3.670000000000001e-05,3400.0,,,-3.670000000000001e-05,-0.14
1084,,,-3.660000000000001e-05,3400.0,,,-3.660000000000001e-05,-0.12
1085,,,-3.6500000000000006e-05,3400.0,,,-3.6500000000000006e-05,-0.16
1086,,,-3.64e-05,3600.0,,,-3.64e-05,-0.14
1087,,,-3.63e-05,3600.0,,,-3.63e-05,-0.16
1088,,,-3.620000000000001e-05,3400.0,,,-3.620000000000001e-05,-0.14
1089,,,-3.610000000000001e-05,3400.0,,,-3.610000000000001e-05,-0.14
1090,,,-3.600000000000001e-05,3200.0,,,-3.600000000000001e-05,-0.14
1091,,,-3.5900000000000005e-05,3200.0,,,-3.5900000000000005e-05,-0.16
1092,,,-3.58e-05,3400.0,,,-3.58e-05,-0.12
1093,,,-3.57e-05,3400.0,,,-3.57e-05,-0.14
1094,,,-3.560000000000001e-05,3400.0,,,-3.560000000000001e-05,-0.16
1095,,,-3.550000000000001e-05,3400.0,,,-3.550000000000001e-05,-0.14
1096,,,-3.540000000000001e-05,3400.0,,,-3.540000000000001e-05,-0.14
1097,,,-3.5300000000000004e-05,3400.0,,,-3.5300000000000004e-05,-0.14
1098,,,-3.52e-05,3400.0,,,-3.52e-05,-0.14
1099,,,-3.51e-05,3200.0,,,-3.51e-05,-0.14
1100,,,-3.500000000000001e-05,3400.0,,,-3.500000000000001e-05,-0.16
1101,,,-3.490000000000001e-05,3000.0,,,-3.490000000000001e-05,-0.16
1102,,,-3.4800000000000006e-05,3200.0,,,-3.4800000000000006e-05,-0.14
1103,,,-3.47e-05,3400.0,,,-3.47e-05,-0.12
1104,,,-3.46e-05,3400.0,,,-3.46e-05,-0.16
1105,,,-3.450000000000001e-05,3000.0,,,-3.450000000000001e-05,-0.14
1106,,,-3.440000000000001e-05,3400.0,,,-3.440000000000001e-05,-0.14
1107,,,-3.430000000000001e-05,3200.0,,,-3.430000000000001e-05,-0.14
1108,,,-3.4200000000000005e-05,3200.0,,,-3.4200000000000005e-05,-0.14
1109,,,-3.41e-05,3400.0,,,-3.41e-05,-0.14
1110,,,-3.4e-05,3200.0,,,-3.4e-05,-0.12
1111,,,-3.390000000000001e-05,3200.0,,,-3.390000000000001e-05,-0.14
1112,,,-3.380000000000001e-05,3000.0,,,-3.380000000000001e-05,-0.14
1113,,,-3.3700000000000006e-05,3400.0,,,-3.3700000000000006e-05,-0.14
1114,,,-3.3600000000000004e-05,3200.0,,,-3.3600000000000004e-05,-0.12
1115,,,-3.35e-05,3200.0,,,-3.35e-05,-0.12
1116,,,-3.340000000000001e-05,3400.0,,,-3.340000000000001e-05,-0.14
1117,,,-3.330000000000001e-05,3200.0,,,-3.330000000000001e-05,-0.12
1118,,,-3.320000000000001e-05,3200.0,,,-3.320000000000001e-05,-0.16
1119,,,-3.3100000000000005e-05,3200.0,,,-3.3100000000000005e-05,-0.14
1120,,,-3.3e-05,3200.0,,,-3.3e-05,-0.12
1121,,,-3.29e-05,3200.0,,,-3.29e-05,-0.14
1122,,,-3.280000000000001e-05,3200.0,,,-3.280000000000001e-05,-0.14
1123,,,-3.270000000000001e-05,3200.0,,,-3.270000000000001e-05,-0.16
1124,,,-3.2600000000000006e-05,3200.0,,,-3.2600000000000006e-05,-0.12
1125,,,-3.2500000000000004e-05,3000.0,,,-3.2500000000000004e-05,-0.12
1126,,,-3.24e-05,3200.0,,,-3.24e-05,-0.14
1127,,,-3.230000000000001e-05,3200.0,,,-3.230000000000001e-05,-0.14
1128,,,-3.220000000000001e-05,3200.0,,,-3.220000000000001e-05,-0.1
1129,,,-3.210000000000001e-05,3400.0,,,-3.210000000000001e-05,-0.14
1130,,,-3.2000000000000005e-05,3200.0,,,-3.2000000000000005e-05,-0.14
1131,,,-3.19e-05,3000.0,,,-3.19e-05,-0.14
1132,,,-3.18e-05,3200.0,,,-3.18e-05,-0.12
1133,,,-3.170000000000001e-05,3000.0,,,-3.170000000000001e-05,-0.14
1134,,,-3.160000000000001e-05,3000.0,,,-3.160000000000001e-05,-0.12
1135,,,-3.150000000000001e-05,3000.0,,,-3.150000000000001e-05,-0.12
1136,,,-3.1400000000000004e-05,3000.0,,,-3.1400000000000004e-05,-0.14
1137,,,-3.13e-05,3000.0,,,-3.13e-05,-0.14
1138,,,-3.12e-05,3200.0,,,-3.12e-05,-0.12
1139,,,-3.110000000000001e-05,3200.0,,,-3.110000000000001e-05,-0.14
1140,,,-3.100000000000001e-05,3200.0,,,-3.100000000000001e-05,-0.12
1141,,,-3.0900000000000006e-05,3200.0,,,-3.0900000000000006e-05,-0.14
1142,,,-3.08e-05,3200.0,,,-3.08e-05,-0.12
1143,,,-3.07e-05,3000.0,,,-3.07e-05,-0.12
1144,,,-3.060000000000001e-05,3200.0,,,-3.060000000000001e-05,-0.1
1145,,,-3.050000000000001e-05,3000.0,,,-3.050000000000001e-05,-0.12
1146,,,-3.0400000000000007e-05,3000.0,,,-3.0400000000000007e-05,-0.14
1147,,,-3.0300000000000005e-05,3200.0,,,-3.0300000000000005e-05,-0.14
1148,,,-3.02e-05,3200.0,,,-3.02e-05,-0.16
1149,,,-3.01e-05,3000.0,,,-3.01e-05,-0.12
1150,,,-3.000000000000001e-05,3000.0,,,-3.000000000000001e-05,-0.12
1151,,,-2.990000000000001e-05,3000.0,,,-2.990000000000001e-05,-0.12
1152,,,-2.980000000000001e-05,3000.0,,,-2.980000000000001e-05,-0.14
1153,,,-2.9700000000000004e-05,3000.0,,,-2.9700000000000004e-05,-0.12
1154,,,-2.96e-05,3000.0,,,-2.96e-05,-0.14
1155,,,-2.950000000000001e-05,3000.0,,,-2.950000000000001e-05,-0.14
1156,,,-2.940000000000001e-05,3200.0,,,-2.940000000000001e-05,-0.14
1157,,,-2.9300000000000007e-05,3200.0,,,-2.9300000000000007e-05,-0.12
1158,,,-2.9200000000000005e-05,3000.0,,,-2.9200000000000005e-05,-0.1
1159,,,-2.9100000000000003e-05,3000.0,,,-2.9100000000000003e-05,-0.1
1160,,,-2.9e-05,3200.0,,,-2.9e-05,-0.12
1161,,,-2.890000000000001e-05,3200.0,,,-2.890000000000001e-05,-0.1
1162,,,-2.880000000000001e-05,3200.0,,,-2.880000000000001e-05,-0.14
1163,,,-2.8700000000000006e-05,3000.0,,,-2.8700000000000006e-05,-0.12
1164,,,-2.8600000000000004e-05,3000.0,,,-2.8600000000000004e-05,-0.12
1165,,,-2.85e-05,3000.0,,,-2.85e-05,-0.12
1166,,,-2.8400000000000013e-05,3000.0,,,-2.8400000000000013e-05,-0.12
1167,,,-2.830000000000001e-05,3000.0,,,-2.830000000000001e-05,-0.1
1168,,,-2.8200000000000008e-05,3000.0,,,-2.8200000000000008e-05,-0.14
1169,,,-2.8100000000000005e-05,3000.0,,,-2.8100000000000005e-05,-0.14
1170,,,-2.8000000000000003e-05,3200.0,,,-2.8000000000000003e-05,-0.12
1171,,,-2.79e-05,3200.0,,,-2.79e-05,-0.08
1172,,,-2.780000000000001e-05,3000.0,,,-2.780000000000001e-05,-0.14
1173,,,-2.770000000000001e-05,3000.0,,,-2.770000000000001e-05,-0.12
1174,,,-2.7600000000000007e-05,3000.0,,,-2.7600000000000007e-05,-0.1
1175,,,-2.7500000000000004e-05,3200.0,,,-2.7500000000000004e-05,-0.1
1176,,,-2.74e-05,3000.0,,,-2.74e-05,-0.1
1177,,,-2.73e-05,3200.0,,,-2.73e-05,-0.12
1178,,,-2.720000000000001e-05,3200.0,,,-2.720000000000001e-05,-0.12
1179,,,-2.7100000000000008e-05,3000.0,,,-2.7100000000000008e-05,-0.12
1180,,,-2.700000000000001e-05,3200.0,,,-2.700000000000001e-05,-0.12
1181,,,-2.6900000000000003e-05,3200.0,,,-2.6900000000000003e-05,-0.12
1182,,,-2.68e-05,3200.0,,,-2.68e-05,-0.1
1183,,,-2.670000000000001e-05,3200.0,,,-2.670000000000001e-05,-0.1
1184,,,-2.660000000000001e-05,3200.0,,,-2.660000000000001e-05,-0.14
1185,,,-2.6500000000000007e-05,3000.0,,,-2.6500000000000007e-05,-0.12
1186,,,-2.6400000000000005e-05,3200.0,,,-2.6400000000000005e-05,-0.12
1187,,,-2.63e-05,3400.0,,,-2.63e-05,-0.1
1188,,,-2.62e-05,3200.0,,,-2.62e-05,-0.1
1189,,,-2.610000000000001e-05,3200.0,,,-2.610000000000001e-05,-0.12
1190,,,-2.600000000000001e-05,3000.0,,,-2.600000000000001e-05,-0.14
1191,,,-2.590000000000001e-05,3200.0,,,-2.590000000000001e-05,-0.1
1192,,,-2.5800000000000004e-05,3400.0,,,-2.5800000000000004e-05,-0.12
1193,,,-2.57e-05,3200.0,,,-2.57e-05,-0.12
1194,,,-2.560000000000001e-05,3200.0,,,-2.560000000000001e-05,-0.08
1195,,,-2.550000000000001e-05,3200.0,,,-2.550000000000001e-05,-0.1
1196,,,-2.5400000000000008e-05,3200.0,,,-2.5400000000000008e-05,-0.1
1197,,,-2.5300000000000005e-05,3200.0,,,-2.5300000000000005e-05,-0.12
1198,,,-2.5200000000000003e-05,3200.0,,,-2.5200000000000003e-05,-0.12
1199,,,-2.51e-05,3000.0,,,-2.51e-05,-0.12
1200,,,-2.500000000000001e-05,3000.0,,,-2.500000000000001e-05,-0.12
1201,,,-2.490000000000001e-05,3200.0,,,-2.490000000000001e-05,-0.1
1202,,,-2.4800000000000007e-05,3400.0,,,-2.4800000000000007e-05,-0.1
1203,,,-2.4700000000000004e-05,3200.0,,,-2.4700000000000004e-05,-0.1
1204,,,-2.46e-05,3400.0,,,-2.46e-05,-0.06
1205,,,-2.4500000000000013e-05,3400.0,,,-2.4500000000000013e-05,-0.1
1206,,,-2.440000000000001e-05,3200.0,,,-2.440000000000001e-05,-0.1
1207,,,-2.4300000000000008e-05,3200.0,,,-2.4300000000000008e-05,-0.1
1208,,,-2.4200000000000005e-05,3200.0,,,-2.4200000000000005e-05,-0.1
1209,,,-2.4100000000000003e-05,3200.0,,,-2.4100000000000003e-05,-0.08
1210,,,-2.4e-05,3400.0,,,-2.4e-05,-0.1
1211,,,-2.390000000000001e-05,3400.0,,,-2.390000000000001e-05,-0.1
1212,,,-2.380000000000001e-05,3200.0,,,-2.380000000000001e-05,-0.1
1213,,,-2.3700000000000007e-05,3400.0,,,-2.3700000000000007e-05,-0.1
1214,,,-2.3600000000000004e-05,3400.0,,,-2.3600000000000004e-05,-0.1
1215,,,-2.35e-05,3400.0,,,-2.35e-05,-0.1
1216,,,-2.34e-05,3600.0,,,-2.34e-05,-0.1
1217,,,-2.330000000000001e-05,3600.0,,,-2.330000000000001e-05,-0.1
1218,,,-2.3200000000000008e-05,3600.0,,,-2.3200000000000008e-05,-0.1
1219,,,-2.310000000000001e-05,3400.0,,,-2.310000000000001e-05,-0.1
1220,,,-2.3000000000000003e-05,3400.0,,,-2.3000000000000003e-05,-0.1
1221,,,-2.290000000000001e-05,3400.0,,,-2.290000000000001e-05,-0.08
1222,,,-2.280000000000001e-05,3600.0,,,-2.280000000000001e-05,-0.1
1223,,,-2.270000000000001e-05,3800.0,,,-2.270000000000001e-05,-0.1
1224,,,-2.2600000000000007e-05,3600.0,,,-2.2600000000000007e-05,-0.08
1225,,,-2.2500000000000005e-05,3400.0,,,-2.2500000000000005e-05,-0.08
1226,,,-2.24e-05,3600.0,,,-2.24e-05,-0.08
1227,,,-2.23e-05,3800.0,,,-2.23e-05,-0.08
1228,,,-2.22e-05,3800.0,,,-2.22e-05,-0.08
1229,,,-2.2099999999999995e-05,3600.0,,,-2.2099999999999995e-05,-0.1
1230,,,-2.200000000000002e-05,3600.0,,,-2.200000000000002e-05,-0.1
1231,,,-2.1900000000000017e-05,3600.0,,,-2.1900000000000017e-05,-0.08
1232,,,-2.180000000000001e-05,3400.0,,,-2.180000000000001e-05,-0.1
1233,,,-2.170000000000001e-05,3600.0,,,-2.170000000000001e-05,-0.06
1234,,,-2.160000000000001e-05,3600.0,,,-2.160000000000001e-05,-0.08
1235,,,-2.1500000000000008e-05,3600.0,,,-2.1500000000000008e-05,-0.1
1236,,,-2.1400000000000005e-05,3800.0,,,-2.1400000000000005e-05,-0.1
1237,,,-2.1300000000000003e-05,3600.0,,,-2.1300000000000003e-05,-0.1
1238,,,-2.12e-05,3800.0,,,-2.12e-05,-0.1
1239,,,-2.11e-05,3800.0,,,-2.11e-05,-0.06
1240,,,-2.0999999999999995e-05,4000.0,,,-2.0999999999999995e-05,-0.06
